id,codigo,nomoficial,alt_izqini,alt_izqfin,alt_derini,alt_derfin,nomanter,nom_mapa,tipo_c,long,sentido,observa,bicisenda,red_jerarq,tipo_ffcc,comuna,com_par,com_impar,barrio,barrio_par,barrio_imp,geometry
18593,23064,"VILLAFAÑE, WENCESLAO",1202,1300,1201,1299,ALEGRIA,WENCESLAO VILLAFAÑE,CALLE,92.04200181577947,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,4.0,4.0,4.0,Barracas,Barracas,Barracas,"LINESTRING (-58.370109962457455 -34.63455634112179, -58.37044568520847 -34.6346014567504, -58.371100090711856 -34.63469265827976)"
18594,19098,RUY DIAZ DE GUZMAN,302,400,301,399,RUY DIAZ,RUY DIAZ DE GUZMAN,CALLE,106.03227346025875,DECRECIENTE,corrección numeración 5-2,,VÍA LOCAL,Sin Iteracción,4.0,4.0,4.0,Barracas,Barracas,Barracas,"LINESTRING (-58.37119844181437 -34.6337403292246, -58.371100090711856 -34.63469265827976)"
18595,2111,BRASIL,3102,3200,3101,3199,,BRASIL,CALLE,143.51604303979565,DOBLE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,4.0,4.0,4.0,Parque Patricios,Parque Patricios,Parque Patricios,"LINESTRING (-58.40788262369234 -34.6342676597479, -58.40934955548786 -34.63471867393461)"
18596,23025,24 DE NOVIEMBRE,1902,2000,1901,1999,,24 DE NOVIEMBRE,CALLE,133.13397447361658,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,4.0,4.0,4.0,Parque Patricios,Parque Patricios,Parque Patricios,"LINESTRING (-58.409500107709526 -34.63352548934605, -58.40948880142598 -34.63361844302115, -58.40935904839938 -34.634531915761514, -58.40934955548786 -34.63471867393461)"
18597,12018,"LAFERRERE, GREGORIO DE",2302,2320,2301,2341,LOBOS,GREGORIO DE LAFERRERE,CALLE,44.92231317271663,DECRECIENTE,corrección numeración 3-2,,VÍA LOCAL,Sin Iteracción,7.0,7.0,7.0,Flores,Flores,Flores,"LINESTRING (-58.456766179001605 -34.634590500242844, -58.4572235221784 -34.634735666158036)"
18598,5075,ESPARTACO,502,600,501,599,,ESPARTACO,CALLE,95.84320315394125,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,7.0,7.0,7.0,Flores,Flores,Flores,"LINESTRING (-58.4572235221784 -34.634735666158036, -58.45736674577941 -34.634706165877375, -58.45750903345301 -34.634656876457, -58.45763155342626 -34.63462406498853, -58.45774205949745 -34.63460026702315, -58.45787318281778 -34.63459323060508, -58.45798402744959 -34.63460281304578, -58.45812801416242 -34.63462472086057, -58.45823204148028 -34.634656979065916)"
18599,20010,SALCEDO,4202,4230,4201,4229,,SALCEDO,CALLE,24.177491316719177,DOBLE,,,VÍA LOCAL,Sin Iteracción,5.0,5.0,5.0,Boedo,Boedo,Boedo,"LINESTRING (-58.42221367787163 -34.63470410820865, -58.4224754852275 -34.634729971021095)"
18600,5003,"CASTILLO, CATULO",2902,3000,2901,2999,"PROGRESO-ECHAGUE, PEDRO",CATULO CASTILLO,CALLE,150.62758226155424,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,4.0,4.0,4.0,Parque Patricios,Parque Patricios,Parque Patricios,"LINESTRING (-58.40430348131568 -34.63437217920251, -58.404432358655555 -34.63441456582789, -58.40588889200084 -34.63472434763231)"
18601,12169,LA RIOJA,1902,2000,1901,1999,RIOJA,LA RIOJA,CALLE,116.4207533306536,DECRECIENTE,corrección numeración 20-1,,VÍA LOCAL,Sin Iteracción,4.0,4.0,4.0,Parque Patricios,Parque Patricios,Parque Patricios,"LINESTRING (-58.40600974245093 -34.633679675980666, -58.40588889200084 -34.63472434763231)"
18602,20132,"SAMPERIO, MANUEL J.",902,1000,901,999,"GARCIA, MARTIN",MANUEL J. SAMPERIO,PASAJE,163.56607071731625,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,4.0,4.0,4.0,Barracas,Barracas,Barracas,"LINESTRING (-58.37535883273808 -34.63459756296607, -58.37713726475054 -34.63471172069617)"
18603,8021,"HORNOS, GRAL.",502,600,501,599,,GRAL. HORNOS,CALLE,153.46386130064352,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,4.0,4.0,4.0,Barracas,Barracas,Barracas,"LINESTRING (-58.377458589304716 -34.633354539959605, -58.3773911395852 -34.633575621359874, -58.3771838968887 -34.63452006168027, -58.37713726475054 -34.63471172069617)"
18604,1128,ASAMBLEA AV.,802,840,701,839,CRISOSTOMO ALVAREZ,AV.ASAMBLEA,AVENIDA,58.49394520011468,DOBLE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,7.0,7.0,7.0,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,"LINESTRING (-58.43570881059434 -34.634623258977285, -58.43633047716733 -34.63474149777504)"
18605,4032,DE LAS GARANTIAS,1202,1300,1201,1299,,DE LAS GARANTIAS,PASAJE,186.96198229664486,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,7.0,7.0,7.0,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,"LINESTRING (-58.43743604824028 -34.633325455602176, -58.43633047716733 -34.63474149777504)"
18606,6006,"FALCON, RAMON L.,CNEL.",3702,3800,3701,3799,UNION,CORONEL RAMON L. FALCON,CALLE,139.9361330520426,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,10.0,10.0,10.0,Floresta,Floresta,Floresta,"LINESTRING (-58.47831647374317 -34.63442122805154, -58.47978623843931 -34.634760759888316)"
18607,3048,CANDELARIA,2,100,1,99,,CANDELARIA,CALLE,154.3586049162225,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,10.0,10.0,10.0,Floresta,Floresta,Floresta,"LINESTRING (-58.48036831440387 -34.63345517392272, -58.47978623843931 -34.634760759888316)"
18608,2002,BACACAY,4952,5000,4951,4999,,BACACAY,CALLE,64.92092780009209,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,10.0,10.0,10.0,Villa Luro,Villa Luro,Villa Luro,"LINESTRING (-58.496309585976526 -34.634662899184285, -58.49700809502896 -34.634758413294925)"
18609,3023,"CALDERON DE LA BARCA, PEDRO",302,400,301,399,CALDERON,PEDRO CALDERON DE LA BARCA,CALLE,86.29433868235117,DOBLE,,,VÍA LOCAL,Sin Iteracción,10.0,10.0,10.0,Villa Luro,Villa Luro,Villa Luro,"LINESTRING (-58.49700809502896 -34.634758413294925, -58.497160121046626 -34.633990758011954)"
18610,4056,"PERON, EVA AV.",1602,1690,1601,1689,"CAMPANA, AV.-QUIRNO COSTA, N.-DEL TRABAJO, AV.",AV.EVA PERON,AVENIDA,102.97131658917726,DOBLE,,,VÍA DISTRIBUIDORA PRINCIPAL,Sin Iteracción,7.0,7.0,7.0,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,"LINESTRING (-58.44645732011477 -34.63414957840216, -58.44729761050735 -34.63476533141575)"
18611,13020,MALVINAS ARGENTINAS,902,1000,901,999,MALVINAS,MALVINAS ARGENTINAS,CALLE,93.84728762857534,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,7.0,7.0,7.0,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,"LINESTRING (-58.44766599388664 -34.63397607562768, -58.447394096460286 -34.63455935609833, -58.44729761050735 -34.63476533141575)"
18612,19082,RONDEAU,2502,2600,2501,2599,,RONDEAU,CALLE,133.76704402234702,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,4.0,4.0,4.0,Parque Patricios,Parque Patricios,Parque Patricios,"LINESTRING (-58.39787147312801 -34.63450678701159, -58.39929820833785 -34.634758250675134)"
18613,10013,JUJUY AV.,2002,2100,2001,2099,,AV. JUJUY,AVENIDA,120.42679846489614,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,4.0,4.0,4.0,Parque Patricios,Parque Patricios,Parque Patricios,"LINESTRING (-58.39970003422307 -34.63372500015976, -58.399372074871366 -34.63453878026158, -58.39929820833785 -34.634758250675134)"
18614,3070,CARDOSO,152,200,151,199,MOZART,CARDOSO,CALLE,80.12871696220351,DOBLE,,,VÍA LOCAL,Sin Iteracción,10.0,10.0,10.0,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,"LINESTRING (-58.492456807077495 -34.63490128796854, -58.49261744412022 -34.63419130271077)"
18615,4012,DAVILA,802,900,801,899,,DAVILA,CALLE,116.7359200108134,DOBLE,,,VÍA LOCAL,Sin Iteracción,7.0,7.0,7.0,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,"LINESTRING (-58.45072067165553 -34.63381952596175, -58.45024127315625 -34.634794344367045)"
18616,30022,PJE (J.B. JUSTO 9100),432,440,431,439,,PJE (J.B. JUSTO 9100),PASAJE PARTICULAR,24.290541272228026,PEATONAL,En Noviembre de 2017 se les asignó Sentido Peatonal por ser sectores de calles internos del Barrio. Antes figuraba sentido Creciente,,VÍA LOCAL,Sin Iteracción,9.0,9.0,9.0,Liniers,Liniers,Liniers,"LINESTRING (-58.517720706337194 -34.63478656426686, -58.51776086458734 -34.63457013579802)"
18617,30022,PJE (J.B. JUSTO 9100),0,0,0,0,,PJE (J.B. JUSTO 9100),PASAJE PARTICULAR,95.88142604723622,PEATONAL,En Noviembre de 2017 se les asignó Sentido Peatonal por ser sectores de calles internos del Barrio. Antes figuraba sentido Creciente,,VÍA LOCAL,Sin Iteracción,9.0,9.0,9.0,Liniers,Liniers,Liniers,"LINESTRING (-58.517720706337194 -34.63478656426686, -58.51876583936612 -34.634759473477516)"
18618,1128,ASAMBLEA AV.,842,862,841,855,CRISOSTOMO ALVAREZ,AV.ASAMBLEA,AVENIDA,29.183167877268644,DOBLE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,7.0,7.0,7.0,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,"LINESTRING (-58.43633047716733 -34.63474149777504, -58.436639904534935 -34.63480304527887)"
18619,4041,DEL COMERCIO,1202,1300,1201,1299,,DEL COMERCIO,CALLE,177.7595182803896,DOBLE,,,VÍA LOCAL,Sin Iteracción,7.0,7.0,7.0,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,"LINESTRING (-58.4376880262531 -34.63345508753711, -58.436639904534935 -34.63480304527887)"
18620,26003,YERBAL,4402,4500,4401,4499,,YERBAL,CALLE,116.45992521537035,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,10.0,10.0,10.0,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,"LINESTRING (-58.48842429404769 -34.6345878762505, -58.489667004981634 -34.63480458788324)"
18621,12018,"LAFERRERE, GREGORIO DE",2322,2330,2343,2345,LOBOS,GREGORIO DE LAFERRERE,CALLE,10.11563091020973,DECRECIENTE,corrección numeración 3-2,,VÍA LOCAL,Sin Iteracción,7.0,7.0,7.0,Flores,Flores,Flores,"LINESTRING (-58.4572235221784 -34.634735666158036, -58.457291251130314 -34.63480764205098)"
18622,30022,PJE (J.B. JUSTO 9100),0,0,0,0,,PJE (J.B. JUSTO 9100),PASAJE PARTICULAR,108.90835748943572,PEATONAL,En Noviembre de 2017 se les asignó Sentido Peatonal por ser sectores de calles internos del Barrio. Antes figuraba sentido Creciente,,VÍA LOCAL,Sin Iteracción,9.0,9.0,9.0,Liniers,Liniers,Liniers,"LINESTRING (-58.51653337196181 -34.63481138428303, -58.517720706337194 -34.63478656426686)"
18623,10018,"JUSTO, JUAN B. AV.",8552,8600,8551,8599,"17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:",AV.JUAN B. JUSTO,AVENIDA,98.98031912548971,DOBLE,,,VÍA DISTRIBUIDORA PRINCIPAL,Sin Iteracción,,10.0,10.0,,Villa Luro,Versalles,"LINESTRING (-58.50959606043398 -34.63471780548238, -58.510668871661586 -34.63481654943399)"
18624,10018,"JUSTO, JUAN B. AV.",8602,8700,8601,8699,"17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:",AV.JUAN B. JUSTO,AVENIDA,80.59367656764061,DOBLE,,,VÍA DISTRIBUIDORA PRINCIPAL,Sin Iteracción,,9.0,10.0,,Liniers,Versalles,"LINESTRING (-58.510668871661586 -34.63481654943399, -58.511325598631515 -34.63452685317671, -58.51144476355689 -34.63447525639813)"
18625,20118,SUAREZ,202,300,201,299,,SUAREZ,CALLE,148.93918672976332,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,4.0,4.0,4.0,La Boca,La Boca,La Boca,"LINESTRING (-58.35608181925564 -34.6342031930482, -58.35754668635592 -34.63478320973901)"
18626,14013,NECOCHEA,1102,1200,1101,1199,,NECOCHEA,CALLE,102.85993516691119,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,4.0,4.0,4.0,La Boca,La Boca,La Boca,"LINESTRING (-58.35801728791839 -34.633941566809625, -58.357896292939756 -34.634153083998896, -58.35754668635592 -34.63478320973901)"
18627,17047,PEDERNERA,402,500,401,499,,PEDERNERA,CALLE,107.40744219559265,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,7.0,7.0,7.0,Flores,Flores,Flores,"LINESTRING (-58.46215244890121 -34.63392411396002, -58.461764434231085 -34.63483763984608)"
18628,20132,"SAMPERIO, MANUEL J.",1002,1100,1001,1099,"GARCIA, MARTIN",MANUEL J. SAMPERIO,CALLE,144.48360529990077,CRECIENTE,Agregado de alturas desde 1001 hasta 1050 en donde antes era 1051 a 1100. Agregado de 50 metros de alturas (entre Hornos y Herrera). Chequeado en Planos Catastrales (Abril 2025),,VÍA LOCAL,Sin Iteracción,4.0,4.0,4.0,Barracas,Barracas,Barracas,"LINESTRING (-58.37713726475054 -34.63471172069617, -58.37734641723638 -34.63472510783444, -58.37870773634971 -34.63481753934552)"
18629,8013,HERRERA,202,400,201,399,,HERRERA,CALLE,223.68813859854194,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,4.0,4.0,4.0,Barracas,Barracas,Barracas,"LINESTRING (-58.37931155984464 -34.63286392383042, -58.37870773634971 -34.63481753934552)"
18630,10018,"JUSTO, JUAN B. AV.",9702,9800,0,0,"17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:",AV.JUAN B. JUSTO,AVENIDA,120.24086483405002,DECRECIENTE,,,VÍA DISTRIBUIDORA PRINCIPAL,Sin Iteracción,9.0,9.0,9.0,Liniers,Liniers,Liniers,"LINESTRING (-58.526918160178 -34.634682112629456, -58.52707446868939 -34.63474942601111, -58.52820403911602 -34.634841507084246)"
18631,3213,CUZCO,402,500,401,499,,CUZCO,CALLE,65.10548149418804,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,10.0,10.0,10.0,Versalles,Versalles,Versalles,"LINESTRING (-58.528222443232686 -34.63468569797824, -58.52826401192333 -34.634503162046464, -58.52829252407587 -34.63424645423767, -58.52830996394212 -34.634103837928095)"
18632,10018,"JUSTO, JUAN B. AV.",9802,9900,9801,9899,"17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:",AV.JUAN B. JUSTO,AVENIDA,59.02789338109925,CRECIENTE,,,VÍA DISTRIBUIDORA PRINCIPAL,Sin Iteracción,10.0,10.0,10.0,Versalles,Versalles,Versalles,"LINESTRING (-58.528222443232686 -34.63468569797824, -58.52861428775789 -34.63464657699147, -58.52883019750616 -34.63454398631497)"
18633,2081,"BILBAO, FRANCISCO",2370,2380,2369,2379,MERLO,FRANCISCO BILBAO,CALLE,31.537490090327278,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,7.0,7.0,7.0,Flores,Flores,Flores,"LINESTRING (-58.45967303138865 -34.634642171129016, -58.459894542717386 -34.6348596444394)"
18634,1033,"ALBERDI, JUAN BAUTISTA AV.",3202,3300,3201,3299,PROVINCIAS UNIDAS,AV.JUAN BAUTISTA ALBERDI,AVENIDA,107.33625905207491,CRECIENTE,,,VÍA DISTRIBUIDORA PRINCIPAL,Sin Iteracción,10.0,10.0,10.0,Floresta,Floresta,Floresta,"LINESTRING (-58.472279984457124 -34.63447470972796, -58.47335218697957 -34.634862939747904)"
18635,17067,PERGAMINO,102,200,101,199,,PERGAMINO,CALLE,171.33202222336652,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,10.0,10.0,10.0,Floresta,Floresta,Floresta,"LINESTRING (-58.47399500758636 -34.633412800272545, -58.47342484279318 -34.63469793211938, -58.47335218697957 -34.634862939747904)"
18636,23064,"VILLAFAÑE, WENCESLAO",1302,1400,1301,1399,ALEGRIA,WENCESLAO VILLAFAÑE,CALLE,93.34014085534737,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,4.0,4.0,4.0,Barracas,Barracas,Barracas,"LINESTRING (-58.371100090711856 -34.63469265827976, -58.372103850319746 -34.63483256917549)"
18637,1146,AZARA,202,300,201,299,,AZARA,CALLE,105.91983540761,CRECIENTE,corrección numeración 29-1,,VÍA LOCAL,Sin Iteracción,4.0,4.0,4.0,Barracas,Barracas,Barracas,"LINESTRING (-58.37229078628717 -34.633890375974325, -58.372103850319746 -34.63483256917549)"
18638,6063,"FERNANDEZ MORENO, BALDOMERO",2002,2100,2001,2099,MONTE,BALDOMERO FERNANDEZ MORENO,CALLE,113.10094755505543,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,7.0,7.0,7.0,Flores,Flores,Flores,"LINESTRING (-58.45289981263609 -34.6345023436454, -58.45405039704771 -34.63486969346029)"
18639,12086,LAUTARO,602,700,601,699,,LAUTARO,CALLE,118.16967247933225,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,7.0,7.0,7.0,Flores,Flores,Flores,"LINESTRING (-58.45452200002166 -34.63387838049248, -58.45410783549195 -34.63474793604533, -58.45405039704771 -34.63486969346029)"
18640,1128,ASAMBLEA AV.,864,880,857,869,CRISOSTOMO ALVAREZ,AV.ASAMBLEA,AVENIDA,28.754298674155113,DOBLE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,7.0,7.0,7.0,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,"LINESTRING (-58.436639904534935 -34.63480304527887, -58.43694362300441 -34.63486754853899)"
18641,4051,DEL PROGRESO,1202,1300,1201,1299,,DEL PROGRESO,CALLE,169.11165543726165,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,7.0,7.0,7.0,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,"LINESTRING (-58.4379401754052 -34.633584859830904, -58.43694362300441 -34.63486754853899)"
18642,12054,LA PLATA AV.,0,0,1601,1699,,AV.LA PLATA,AVENIDA,134.04508706164043,CRECIENTE,Separación de ejes y alturas con la digitaliación del cantero central creado en 2015,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,7.0,7.0,7.0,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,"LINESTRING (-58.42518481051914 -34.633699781325895, -58.42520065426755 -34.63382360571028, -58.424924326184886 -34.63488305548055)"
18643,13067,MEMBRILLAR,550,568,553,567,,MEMBRILLAR,CALLE,28.003793731781606,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,7.0,7.0,7.0,Flores,Flores,Flores,"LINESTRING (-58.45823204148028 -34.634656979065916, -58.458119221965674 -34.63489155409316)"
18644,17088,PINZON,502,600,501,599,,PINZON,CALLE,143.45718669022233,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,4.0,4.0,4.0,La Boca,La Boca,La Boca,"LINESTRING (-58.36137338265839 -34.63428294194341, -58.362778576594515 -34.63485143738494)"
18645,17011,PALOS,302,400,301,399,,PALOS,CALLE,100.64980191793842,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,4.0,4.0,4.0,La Boca,La Boca,La Boca,"LINESTRING (-58.36327583885811 -34.6340426837291, -58.362895517628615 -34.634671602463925, -58.362778576594515 -34.63485143738494)"
18646,4081,DOLORES,102,200,101,199,,DOLORES,CALLE,117.45485594235939,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,10.0,10.0,10.0,Floresta,Floresta,Floresta,"LINESTRING (-58.47616314052587 -34.6339208353986, -58.47572647191412 -34.634916172180745)"
18647,4056,"PERON, EVA AV.",1692,1700,1691,1699,"CAMPANA, AV.-QUIRNO COSTA, N.-DEL TRABAJO, AV.",AV.EVA PERON,AVENIDA,25.37496752638152,DOBLE,,,VÍA DISTRIBUIDORA PRINCIPAL,Sin Iteracción,7.0,7.0,7.0,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,"LINESTRING (-58.44729761050735 -34.63476533141575, -58.44750470345377 -34.63491705003771)"
18648,3207,CURAPALIGUE,902,1000,901,999,,CURAPALIGUE,CALLE,110.23262433053594,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,7.0,7.0,7.0,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,"LINESTRING (-58.44831798728439 -34.63418531446348, -58.44766916842082 -34.63476636552498, -58.44750470345377 -34.63491705003771)"
18649,20061,SANTANDER,802,900,801,899,INCLAN,SANTANDER,CALLE,118.5863150119168,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,7.0,7.0,7.0,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,"LINESTRING (-58.4312847614552 -34.63471703801031, -58.43255348570333 -34.63492426787169)"
18650,13128,"MORENO, JOSE MARIA AV.",1302,1400,1301,1399,,AV.JOSE MARIA MORENO,AVENIDA,101.99973191102985,DOBLE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,7.0,7.0,7.0,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,"LINESTRING (-58.43273989573905 -34.634017826950355, -58.43255348570333 -34.63492426787169)"
18651,2098,"BONIFACIO, JOSE",2902,3000,2901,2999,CONVENCION,JOSE BONIFACIO,CALLE,149.07015942515122,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,7.0,7.0,7.0,Flores,Flores,Flores,"LINESTRING (-58.467963159550315 -34.63445734536089, -58.46814736544921 -34.6345214233181, -58.469484523985365 -34.63493059221664)"
18652,18014,QUIRNO,202,300,201,299,,QUIRNO,CALLE,139.0902455617263,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,7.0,7.0,7.0,Flores,Flores,Flores,"LINESTRING (-58.47000968960366 -34.63375435564553, -58.46977841372885 -34.634267401418136, -58.469484523985365 -34.63493059221664)"
18653,3085,CASEROS AV.,2102,2200,2101,2199,,AV. CASEROS,AVENIDA,180.71904735708654,DOBLE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,4.0,4.0,4.0,Parque Patricios,Parque Patricios,Parque Patricios,"LINESTRING (-58.391954016058605 -34.63448529985472, -58.39385634535434 -34.63491112019242)"
18654,17027,PASCO,2002,2200,2001,2199,,PASCO,CALLE,276.1809047157541,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,4.0,4.0,4.0,Parque Patricios,Parque Patricios,Parque Patricios,"LINESTRING (-58.394641231613235 -34.63250759749253, -58.39385634535434 -34.63491112019242)"
18655,1128,ASAMBLEA AV.,882,900,871,899,CRISOSTOMO ALVAREZ,AV.ASAMBLEA,AVENIDA,32.660833444790754,DOBLE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,7.0,7.0,7.0,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,"LINESTRING (-58.43694362300441 -34.63486754853899, -58.437289173172346 -34.63493896144636)"
18656,3013,CACHIMAYO,1202,1300,1201,1299,,CACHIMAYO,CALLE,159.08936276577836,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,7.0,7.0,7.0,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,"LINESTRING (-58.43822631453933 -34.63373210355578, -58.437289173172346 -34.63493896144636)"
18658,2002,BACACAY,5002,5100,5001,5099,,BACACAY,CALLE,135.17046030769967,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,10.0,10.0,10.0,Villa Luro,Villa Luro,Villa Luro,"LINESTRING (-58.49700809502896 -34.634758413294925, -58.49846365133268 -34.634951173226305)"
18659,13081,MILTON,302,400,301,399,,MILTON,CALLE,134.98829712119093,DOBLE,,,VÍA LOCAL,Sin Iteracción,10.0,10.0,10.0,Villa Luro,Villa Luro,Villa Luro,"LINESTRING (-58.49846365133268 -34.634951173226305, -58.49848932745382 -34.63482236175063, -58.498682153782624 -34.63386180357411, -58.498704343607095 -34.63375073969648)"
18660,16032,"ORTIZ, CARLOS",502,600,501,599,MEMBRILLAR (parcial),CARLOS ORTIZ,CALLE,54.862323790604414,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,7.0,7.0,7.0,Flores,Flores,Flores,"LINESTRING (-58.458119221965674 -34.63489155409316, -58.4575264785501 -34.634958852077304)"
18661,2081,"BILBAO, FRANCISCO",2382,2386,2381,2399,MERLO,FRANCISCO BILBAO,CALLE,15.385661077153667,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,7.0,7.0,7.0,Flores,Flores,Flores,"LINESTRING (-58.459894542717386 -34.6348596444394, -58.4600026577083 -34.63496570478689)"
18662,19054,RIVERA INDARTE AV.,402,500,401,499,,AV.RIVERA INDARTE,AVENIDA,176.56291116661384,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,7.0,7.0,7.0,Flores,Flores,Flores,"LINESTRING (-58.46076550146111 -34.633504440944456, -58.46067595160832 -34.63368824370766, -58.4600026577083 -34.63496570478689)"
18663,2059,BERMUDEZ,202,300,201,299,,BERMUDEZ,CALLE,67.56844694913285,DOBLE,,,VÍA LOCAL,Sin Iteracción,10.0,10.0,10.0,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,"LINESTRING (-58.49396047866769 -34.63497555763852, -58.49404618803931 -34.63450764416648, -58.494072891326894 -34.63437362203134)"
18664,19046,RIVADAVIA AV.,0,0,8643,8699,PRIMERA JUNTA (parcial),AV. RIVADAVIA,AVENIDA,119.11317588148458,CRECIENTE,Redigitalización y agregado de ejes según trazado de boulevard en Enero 2019. Distribución de alturas y sentidos de circulación,,VÍA DISTRIBUIDORA PRINCIPAL,Sin Iteracción,10.0,10.0,10.0,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,"LINESTRING (-58.485451659607655 -34.63464582060429, -58.486700408454446 -34.63494158439197)"
18665,2047,BELEN,2,100,1,99,,BELEN,CALLE,85.06566399938973,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,10.0,10.0,10.0,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,"LINESTRING (-58.486700408454446 -34.63494158439197, -58.487025802290226 -34.634223504836505)"
18666,23064,"VILLAFAÑE, WENCESLAO",1402,1500,1401,1499,ALEGRIA,WENCESLAO VILLAFAÑE,CALLE,91.5497314593635,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,4.0,4.0,4.0,Barracas,Barracas,Barracas,"LINESTRING (-58.372103850319746 -34.63483256917549, -58.37308836094273 -34.63496978149259)"
18667,4109,"JOVELLANOS, GASPAR M. DE",302,400,301,399,ESPAÑA,GASPAR M.DE JOVELLANOS,CALLE,102.94902695262729,DECRECIENTE,corrección numeración 3-2,,VÍA LOCAL,Sin Iteracción,4.0,4.0,4.0,Barracas,Barracas,Barracas,"LINESTRING (-58.37327040112208 -34.63405406230589, -58.37322174021402 -34.634301634356774, -58.37308836094273 -34.63496978149259)"
18668,12018,"LAFERRERE, GREGORIO DE",2332,2346,2347,2349,LOBOS,GREGORIO DE LAFERRERE,CALLE,28.54344212379868,DECRECIENTE,corrección numeración 3-2,,VÍA LOCAL,Sin Iteracción,7.0,7.0,7.0,Flores,Flores,Flores,"LINESTRING (-58.457291251130314 -34.63480764205098, -58.457482341115785 -34.63501075189602)"
